species,carbon,number_nzfmtb_ca,names,cs_flux,growth,theta_rank,growthability
Pandoraea vervacti,Ribose,69.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;2 Oxoadipate C6H6O5;2-Oxobutanoate;(S)-Dihydroorotate;4-Hydroxy-2-oxopentanoate;3-Phospho-D-glyceroyl phosphate;D-Glucose 6-phosphate;Phenylacetyl-CoA;2 Phenylacetamide C8H9NO;S-Glutaryldihydrolipoamide;DCDP C9H12N3O10P2;Cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate;Acetaldehyde;Adenosine;Propenoyl-CoA;3-Phospho-D-glycerate;Glyoxylate;Oxaloacetate;Ubiquinol-8;1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA;Adenosine 5'-phosphosulfate;GMP C10H12N5O8P;Dihydrolipoamide C8H17NOS2;Glutaredoxin (oxidized);Glutaredoxin (reduced);D-Serine;Isocitrate;DUDP C9H11N2O11P2;3-Oxoadipyl-CoA;4-Hydroxybenzaldehyde;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;S-Adenosyl-L-homocysteine;2-Hydroxymuconate semialdehyde;Propionyladenylate;Propanoyl-CoA;Reduced thioredoxin;L 2 Aminoadipate C6H10NO4;D-Glycerate 2-phosphate;Acetyl-adenylate;L-Glutamate 5-semialdehyde;3-Phosphohydroxypyruvate;Catechol;Malonate semialdehyde;(S)-3-Hydroxybutanoyl-CoA;DGDP C10H12N5O10P2;Acetoacetyl-CoA;Menaquinone 8;Beta-Alanine;Lipoamide C8H15NOS2;N1-(5-Phospho-D-ribosyl)glycinamide;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;L 2 Aminoadipate 6 semialdehyde C6H11NO3;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;(3S)-3-Hydroxyadipyl-CoA;2-Oxopent-4-enoate;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;Oxidized thioredoxin;Phenylacetic acid;Hydroxypyruvate;2-(alpha-Hydroxyethyl)thiamine diphosphate;Oxidized glutathione",4.0,0.5625190860968051,8,1
Pandoraea vervacti,Glycerol,72.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;2-Oxobutanoate;(S)-Dihydroorotate;3-Phospho-D-glyceroyl phosphate;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;Acetaldehyde;Propenoyl-CoA;D-Ribose;(R)-3-Hydroxybutanoate;Sedoheptulose 7-phosphate;(S)-Propane-1,2-diol;Glycerol 3-phosphate;Glyoxylate;Oxaloacetate;Ubiquinol-8;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Formamide;GMP C10H12N5O8P;Glutaryl-CoA mitochondria;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Crotonoyl-CoA;Isocitrate;DUDP C9H11N2O11P2;4-Imidazolone-5-propanoate;4-Hydroxybenzaldehyde;3-(4-Hydroxyphenyl)pyruvate;Adenine;S-Adenosyl-L-homocysteine;Propanoyl-CoA;Reduced thioredoxin;Methylglyoxal;L-Lactaldehyde;D-Glycerate 2-phosphate;Acetyl-adenylate;L-Lactate;L-Glutamate 5-semialdehyde;L-Cystathionine;Hypoxanthine;Malonate semialdehyde;(R)-Glycerate;DGDP C10H12N5O10P2;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;Menaquinone 8;Beta-Alanine;Urocanate C6H5N2O2;N1-(5-Phospho-D-ribosyl)glycinamide;Flavin adenine dinucleotide reduced;D-Glyceraldehyde;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;N-Formimidoyl-L-glutamate;CDP C9H12N3O11P2;S-Ribosyl-L-homocysteine;O-Succinyl-L-homoserine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;2-Hydroxy-3-oxopropanoate;Oxidized thioredoxin;Hydroxypyruvate;Acetol cytosol;2-(alpha-Hydroxyethyl)thiamine diphosphate;Ferrocytochrome c C42H53FeN8O6S2;Oxidized glutathione",4.0,0.5502062379150724,9,1
Pandoraea vervacti,Cellobiose,70.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;2-Oxobutanoate;(S)-Dihydroorotate;4-Hydroxy-2-oxopentanoate;3-Phospho-D-glyceroyl phosphate;D-Glucose 6-phosphate;DCDP C9H12N3O10P2;Cis-1,2-Dihydroxycyclohexa-3,5-diene-1-carboxylate;3-Phospho-D-glycerate;Acetaldehyde;Propenoyl-CoA;D-Ribose;(R)-3-Hydroxybutanoate;Sedoheptulose 7-phosphate;Oxaloacetate;Glyoxylate;Ubiquinol-8;GMP C10H12N5O8P;3-Oxoadipate;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Isocitrate;DUDP C9H11N2O11P2;3-Oxoadipyl-CoA;4-Hydroxybenzaldehyde;3-(4-Hydroxyphenyl)pyruvate;2-Hydroxymuconate semialdehyde;Adenine;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propanoyl-CoA;Cis,cis-Butadiene-1,2,4-tricarboxylate;Reduced thioredoxin;D-Glycerate 2-phosphate;L-Glutamate 5-semialdehyde;Acetyl-adenylate;L-Cystathionine;Hypoxanthine;Adenosine 3',5'-bisphosphate;Catechol;Malonate semialdehyde;DGDP C10H12N5O10P2;D-Galactose;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;Menaquinone 8;Beta-Alanine;N1-(5-Phospho-D-ribosyl)glycinamide;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;S-Ribosyl-L-homocysteine;CDP C9H12N3O11P2;O-Succinyl-L-homoserine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;4-Carboxymuconolactone;4-Hydroxybenzoate;2-Oxopent-4-enoate;3'-Phosphoadenylyl sulfate;5-Oxo-4,5-dihydrofuran-2-acetate;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;2-Hydroxy-3-oxopropanoate;Oxidized thioredoxin;Hydroxypyruvate;D-Fructose 1,6-bisphosphate;2-(alpha-Hydroxyethyl)thiamine diphosphate;Oxidized glutathione",4.0,0.5921191263503096,10,0
Pandoraea vervacti,Serine,59.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;2-Oxobutanoate;(S)-Dihydroorotate;DCDP C9H12N3O10P2;Adenosine;D-Ribose;Propenoyl-CoA;Staphyloferrin A;Sedoheptulose 7-phosphate;5,6-dihydrouracil;Oxaloacetate;Glyoxylate;Ubiquinol-8;Uracil;GMP C10H12N5O8P;Glutaredoxin (oxidized);N-Carbamoyl-beta-alanine;Glutaredoxin (reduced);D-Serine;Isocitrate;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;Propionate (n-C3:0);3-(4-Hydroxyphenyl)pyruvate;Adenine;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propanoyl-CoA;Reduced thioredoxin;Iron bound extracellular staphyloferrin A;L-Glutamate 5-semialdehyde;Acetyl-adenylate;L-Cystathionine;Adenosine 3',5'-bisphosphate;Uridine;(R)-Glycerate;DGDP C10H12N5O10P2;D-Galactose;Menaquinone 8;Beta-Alanine;N1-(5-Phospho-D-ribosyl)glycinamide;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;S-Ribosyl-L-homocysteine;CDP C9H12N3O11P2;O-Succinyl-L-homoserine;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;3'-Phosphoadenylyl sulfate;2 Hydroxy 3 oxopropanoate C3H3O4;Oxidized glutathione;Oxidized thioredoxin;2-(alpha-Hydroxyethyl)thiamine diphosphate;Alpha-D-Ribose 1-phosphate",4.0,0.4821638047143205,11,1
Pandoraea vervacti,Isoleucine,54.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;N2-Acetyl-L-ornithine;(S)-Dihydroorotate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;N-Acetyl-L-glutamate 5-semialdehyde;Adenosine;Propenoyl-CoA;(R)-3-Hydroxybutanoate;GMP C10H12N5O8P;Glutaryl-CoA mitochondria;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);Crotonoyl-CoA;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;Propionate (n-C3:0);Ferrocytochrome C;3-(4-Hydroxyphenyl)pyruvate;2-methylbutanoyl-CoA;S-Adenosyl-L-homocysteine;D-Galactose 6-phosphate;Propionyladenylate;Reduced thioredoxin;Acetyl-adenylate;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;Malonate semialdehyde;DGDP C10H12N5O10P2;D-Galactose;Acetoacetyl-CoA;(R)-3-Hydroxybutyryl-CoA;Menaquinone 8;Beta-Alanine;Flavin adenine dinucleotide reduced;N1-(5-Phospho-D-ribosyl)glycinamide;Ferricytochrome c;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;4-Hydroxybenzoate;N-Acetyl-L-glutamyl 5-phosphate;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;3'-Phosphoadenylyl sulfate;2-Hydroxy-3-oxopropanoate;Oxidized thioredoxin;Hydroxypyruvate;D-Glycerate 2-phosphate;Oxidized glutathione",4.0,0.6056667240994762,12,1
Pandoraea vervacti,Sorbitol,86.0,"DADP C10H12N5O9P2;DUTP C9H11N2O14P3;Acetaldehyde;Sedoheptulose 7-phosphate;Glyoxylate;Oxaloacetate;N-Carbamoyl-beta-alanine;Glutaredoxin (reduced);Propionyladenylate;Acetyl-adenylate;Succinic semialdehyde;Malonate semialdehyde;Uridine;DGDP C10H12N5O10P2;Beta-Alanine;2-Demethylmenaquinol 8;Nicotinate;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;2-(alpha-Hydroxyethyl)thiamine diphosphate;Alpha-D-Ribose 1-phosphate;3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;Dihydromonapterin;Adenosine;Maleamate;Adenosine 5'-phosphosulfate;Ferricytochrome c C42H52FeN8O6S2;Glutaryl-CoA mitochondria;1-Pyrroline-2-carboxylate;Isocitrate;4 Guanidinobutanoate C5H11N3O2;Propanoyl-CoA;Menaquinone 8;Reduced glutathione;CDP C9H12N3O11P2;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;Cytidine;D-Glycerate 2-phosphate;Ferrocytochrome c C42H53FeN8O6S2;L-Arogenate;2-Oxobutanoate;(S)-Dihydroorotate;3-Phospho-D-glyceroyl phosphate;Propenoyl-CoA;D-Ribose;5,6-dihydrouracil;2,5-Dihydroxypyridine;Ubiquinol-8;4-Guanidinobutanal;N-Formyl maleamic acid;4-Aminobutanoate;Crotonoyl-CoA;DUDP C9H11N2O11P2;Ferrocytochrome C;S-Adenosyl-L-homocysteine;D-Ornithine;Urea CH4N2O;Cytosine;Ubiquinone-8;2-Oxoarginine;L-Glutamate 5-phosphate;Adenosyl cobinamide phosphate;Oxidized glutathione;Tetrahydromonapterin;DCDP C9H12N3O10P2;3-Phospho-D-glycerate;Uracil;GMP C10H12N5O8P;Glutaredoxin (oxidized);4-Hydroxybenzaldehyde;Propionate (n-C3:0);Maleate;Reduced thioredoxin;L-Lactate;L-Glutamate 5-semialdehyde;Beta D glucose 6 phosphate C6H11O9P;Adenosyl cobinamide;5-Amino-2-oxopentanoate;Flavin adenine dinucleotide reduced;N1-(5-Phospho-D-ribosyl)glycinamide;L-2-Amino-3-oxobutanoate;Ferricytochrome c;5,10-Methenyltetrahydrofolate;4-Hydroxybenzoate;Oxidized thioredoxin;6-Hydroxynicotinate",4.0,0.5563000959260892,13,0
Pandoraea vervacti,Uridine,76.0,"3,4-Dihydroxybenzoate;Xanthosine 5'-phosphate;N-Acetyl-L-glutamate;L-Arogenate;N2-Acetyl-L-ornithine;2-Oxobutanoate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;N-Acetyl-L-glutamate 5-semialdehyde;Hexanoyl-CoA (n-C6:0CoA);Adenosine;D-Ribose;(R)-3-Hydroxybutanoate;5,6-dihydrouracil;Glyoxylate;D-Arginine;Uracil;Methanesulfonate;S-Formylglutathione;GMP C10H12N5O8P;Glutaryl-CoA mitochondria;Inosine;Glutaredoxin (oxidized);Acetoacetate;Glutaredoxin (reduced);N-Carbamoyl-beta-alanine;1-Pyrroline-2-carboxylate;Crotonoyl-CoA;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;Propionate (n-C3:0);Ferrocytochrome C;3-(4-Hydroxyphenyl)pyruvate;S-Adenosyl-L-homocysteine;D-Ornithine;Propionyladenylate;Propanoyl-CoA;Reduced thioredoxin;Methylglyoxal;L-Lactate;Beta D glucose 6 phosphate C6H11O9P;Hypoxanthine;Adenosine 3',5'-bisphosphate;Succinic semialdehyde;D-Lactate;Formaldehyde;Malonate semialdehyde;Reduced FMN;DGDP C10H12N5O10P2;Acetoacetyl-CoA;Hydroxymethylglutathione;(R)-3-Hydroxybutyryl-CoA;Menaquinone 8;5-Amino-2-oxopentanoate;Beta-Alanine;Flavin adenine dinucleotide reduced;N1-(5-Phospho-D-ribosyl)glycinamide;Trans-Hex-2-enoyl-CoA;Ferricytochrome c;Methanethiol CH4S;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2;2-Oxoarginine;4-Hydroxybenzoate;N-Acetyl-L-glutamyl 5-phosphate;Xanthine;2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate;3'-Phosphoadenylyl sulfate;2-Hydroxy-3-oxopropanoate;Oxidized thioredoxin;Hydroxypyruvate;(R)-S-Lactoylglutathione;Oxidized glutathione",4.0,0.4706158194154334,14,0
Pandoraea vervacti,Raffinose,,,4.0,0.0,15,0
Pantoea agglomerans,Succinate,40.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DCMP C9H12N3O7P;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Citrate;Isocitrate;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;4-Phospho-D-erythronate;Reduced thioredoxin;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;4-Hydroxy-L-threonine;O-Phospho-L-serine;Menaquinone 8;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;Cis-Aconitate;Oxidized thioredoxin;Oxidized glutathione;D-Fructose 1,6-bisphosphate;Alpha-D-Ribose 1-phosphate",4.0,0.4165982723121754,0,1
Pantoea agglomerans,Alanine,38.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Sedoheptulose 7-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Ubiquinol-8;Carbonic acid;Citrate;Isocitrate;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;Indole;4-Phospho-D-erythronate;Reduced thioredoxin;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;4-Hydroxy-L-threonine;O-Phospho-L-serine;Menaquinone 8;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;CDP C9H12N3O11P2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;Cis-Aconitate;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;Alpha-D-Ribose 1-phosphate",4.0,0.5427608201512437,1,1
Pantoea agglomerans,Glutamine,35.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;Sedoheptulose 7-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Gamma-glutamyl-gamma aminobutyric acid;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;Indole;4-Phospho-D-erythronate;Reduced thioredoxin;Adenosine 3',5'-bisphosphate;Gamma-glutamyl-gamma-butyraldehyde;4-Hydroxy-L-threonine;DGDP C10H12N5O10P2;Menaquinone 8;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Reduced glutathione;CDP C9H12N3O11P2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;Oxidized thioredoxin;Oxidized glutathione;D-Fructose 1,6-bisphosphate;Alpha-D-Ribose 1-phosphate",4.0,0.4734952063991083,2,1
Pantoea agglomerans,Proline,39.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Diacetyl C4H6O2;Ornithine;Carbonic acid;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;D-Ornithine;4-Phospho-D-erythronate;Reduced thioredoxin;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;4-Hydroxy-L-threonine;(R)-Glycerate;DGDP C10H12N5O10P2;Octanoyl-CoA (n-C8:0CoA);O-Phospho-L-serine;Menaquinone 8;L Ornithine C5H13N2O2;Flavin adenine dinucleotide reduced;5,10-Methenyltetrahydrofolate;CDP C9H12N3O11P2;2-amino-4-oxopentanoate;(2R,4S)-2,4-diaminopentanoate; R  Acetoin C4H8O2;Trans-Oct-2-enoyl-CoA;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;2 Hydroxy 3 oxopropanoate C3H3O4;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;D-Glycerate 2-phosphate;Alpha-D-Ribose 1-phosphate",4.0,0.6616888804977491,3,1
Pantoea agglomerans,Acetate,38.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DADP C10H12N5O9P2;DCDP C9H12N3O10P2;DUTP C9H11N2O14P3;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Diacetyl C4H6O2;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;DUDP C9H11N2O11P2;4-Phospho-D-erythronate;Reduced thioredoxin;Methylglyoxal;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;D-Lactate;4-Hydroxy-L-threonine;(R)-Glycerate;DGDP C10H12N5O10P2;O-Phospho-L-serine;Menaquinone 8;L Ornithine C5H13N2O2;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2; R  Acetoin C4H8O2;L-Glutamate 5-phosphate;3'-Phosphoadenylyl sulfate;2 Hydroxy 3 oxopropanoate C3H3O4;Oxidized glutathione;Oxidized thioredoxin;D-Fructose 1,6-bisphosphate;(R)-S-Lactoylglutathione;Alpha-D-Ribose 1-phosphate",4.0,0.4301052439685304,4,0
Pantoea agglomerans,Mannitol,41.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;Sedoheptulose 1,7-bisphosphate;3-Phospho-D-glyceroyl phosphate;DCDP C9H12N3O10P2;4-Amino-5-hydroxymethyl-2-methylpyrimidine;3-Phospho-D-glycerate;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Glyoxylate;Ubiquinol-8;Diacetyl C4H6O2;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;4-Phospho-D-erythronate;Reduced thioredoxin;3-Phosphohydroxypyruvate;Adenosine 3',5'-bisphosphate;4-Hydroxy-L-threonine;DGDP C10H12N5O10P2;O-Phospho-L-serine;Menaquinone 8;L Ornithine C5H13N2O2;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2; R  Acetoin C4H8O2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;Oxidized thioredoxin;Oxidized glutathione;D-Glycerate 2-phosphate;Alpha-D-Ribose 1-phosphate",4.0,0.5562732244100789,5,1
Pantoea agglomerans,Citrate,34.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DCDP C9H12N3O10P2;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DUMP C9H11N2O8P;Adenosine;Acetyl phosphate;Sedoheptulose 7-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;4-Phospho-D-erythronate;Reduced thioredoxin;Adenosine 3',5'-bisphosphate;4-Hydroxy-L-threonine;DGDP C10H12N5O10P2;Octanoyl-CoA (n-C8:0CoA);Menaquinone 8;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;Flavin adenine dinucleotide reduced;Reduced glutathione;CDP C9H12N3O11P2;Trans-Oct-2-enoyl-CoA;L-Glutamate 5-phosphate;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;Oxidized thioredoxin;Oxidized glutathione;D-Fructose 1,6-bisphosphate;Alpha-D-Ribose 1-phosphate",4.0,0.36587947306087876,6,1
Pantoea agglomerans,Glucose,56.0,"Xanthosine 5'-phosphate;2-Deoxy-D-ribose 1-phosphate;2-Oxobutanoate;3-Phospho-D-glyceroyl phosphate;DCDP C9H12N3O10P2;D-Glucose 6-phosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine;DCMP C9H12N3O7P;3-Phospho-D-glycerate;DUMP C9H11N2O8P;6-phospho-D-glucono-1,5-lactone;Acetyl phosphate;D-Glucose 1-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Ubiquinol-8;Deoxyadenosine;Diacetyl C4H6O2;Ornithine;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Citrate;Cellobiose;Isocitrate;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;D-Ornithine;4-Phospho-D-erythronate;3-Phosphohydroxypyruvate;Hypoxanthine;Adenosine 3',5'-bisphosphate;4-Hydroxy-L-threonine;6-Phospho-D-gluconate;DGDP C10H12N5O10P2;O-Phospho-L-serine;Menaquinone 8;Deoxyinosine;Dihydroxyacetone;L Ornithine C5H13N2O2;D-Xylulose 5-phosphate;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;2-amino-4-oxopentanoate;(2R,4S)-2,4-diaminopentanoate; R  Acetoin C4H8O2;L-Glutamate 5-phosphate;4-Hydroxybenzoate;Xanthine;3'-Phosphoadenylyl sulfate;Cis-Aconitate;D-Fructose 1,6-bisphosphate;D-Glycerate 2-phosphate;Oxidized glutathione",4.0,0.5368076718763096,7,1
Pantoea agglomerans,Ribose,45.0,"Xanthosine 5'-phosphate;2-Oxobutanoate;DADP C10H12N5O9P2;Sedoheptulose 1,7-bisphosphate;D-Glucose 6-phosphate;3-Phospho-D-glyceroyl phosphate;4-Amino-5-hydroxymethyl-2-methylpyrimidine;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;DUMP C9H11N2O8P;Acetaldehyde;Acetyl phosphate;D-Glucose 1-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Adenosine 5'-phosphosulfate;D-Fructose;Inosine;Carbonic acid;Citrate;Cellobiose;Isocitrate;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;4-Phospho-D-erythronate;Reduced thioredoxin;Methylglyoxal;3-Phosphohydroxypyruvate;Hypoxanthine;D-Lactate;4-Hydroxy-L-threonine;6-Phospho-D-gluconate;DGDP C10H12N5O10P2;O-Phospho-L-serine;Menaquinone 8;L Ornithine C5H13N2O2;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;D-Glucose;L-Glutamate 5-phosphate;4-Hydroxybenzoate;Xanthine;Cis-Aconitate;Oxidized thioredoxin;(R)-S-Lactoylglutathione",4.0,0.5368076718763093,8,1
Pantoea agglomerans,Glycerol,52.0,"Xanthosine 5'-phosphate;2-Deoxy-D-ribose 1-phosphate;2-Oxobutanoate;DADP C10H12N5O9P2;3-Phospho-D-glyceroyl phosphate;D-Glucose 6-phosphate;3-Phospho-D-glycerate;6-phospho-D-glucono-1,5-lactone;DUMP C9H11N2O8P;Acetyl phosphate;Hydroxy ethyl Thiamin diphosphate;Glycerol 3-phosphate;D-Glucose 1-phosphate;2-Oxo-3-hydroxy-4-phosphobutanoate;Ubiquinol-8;Deoxyadenosine;D-Fructose;Inosine;Glutaredoxin (oxidized);Glutaredoxin (reduced);Carbonic acid;Cellobiose;DUDP C9H11N2O11P2;4-Hydroxybenzaldehyde;4-Phospho-D-erythronate;Reduced thioredoxin;3-Phosphohydroxypyruvate;Hypoxanthine;Adenosine 3',5'-bisphosphate;D-Fructose 1-phosphate;4-Hydroxy-L-threonine;6-Phospho-D-gluconate;DGDP C10H12N5O10P2;O-Phospho-L-serine;Menaquinone 8;Deoxyinosine;Dihydroxyacetone;L Ornithine C5H13N2O2;D-Glyceraldehyde;L-2-Amino-3-oxobutanoate;Ubiquinone-8;5,10-Methenyltetrahydrofolate;Reduced glutathione;CDP C9H12N3O11P2;D-Glucose;L-Glutamate 5-phosphate;4-Hydroxybenzoate;3'-Phosphoadenylyl sulfate;Oxidized thioredoxin;Oxidized glutathione;D-Glycerate 2-phosphate;Alpha-D-Ribose 1-phosphate",4.0,0.5501796607567351,9,1
